N,Iterative,Dynamic Programming,Recursive
4723,0.000001,0.000023,-
4724,0.000002,0.000022,-
4725,0.000002,0.000025,-
4726,0.000001,0.000023,-
4727,0.000002,0.000023,-
4728,0.000003,0.000023,-
4729,0.000002,0.000022,-
4730,0.000001,0.000021,-
4731,0.000001,0.000023,-
4732,0.000001,0.000022,-
4733,0.000003,0.000024,-
4734,0.000005,0.000025,-
4735,0.000002,0.000026,-
4736,0.000002,0.000024,-
4737,0.000002,0.000023,-
4738,0.000003,0.000022,-
4739,0.000001,0.000023,-
4740,0.000002,0.000022,-
4741,0.000002,0.000023,-
4742,0.000005,0.000025,-
4743,0.000002,0.000029,-
4744,0.000001,0.000022,-
4745,0.000003,0.000021,-
4746,0.000003,0.000021,-
4747,0.000002,0.000022,-
4748,0.000004,0.000022,-
4749,0.000002,0.000022,-
4750,0.000002,0.000022,-
4751,0.000005,0.000021,-
4752,0.000005,0.000022,-
4753,0.000005,0.000024,-
4754,0.000005,0.000023,-
4755,0.000007,0.000061,-
4756,0.000003,0.000025,-
4757,0.000002,0.000023,-
4758,0.000003,0.000026,-
4759,0.000003,0.000023,-
4760,0.000005,0.000024,-
4761,0.000003,0.000023,-
4762,0.000002,0.000023,-
4763,0.000003,0.000023,-
4764,0.000002,0.000023,-
4765,0.000003,0.000022,-
4766,0.000002,0.000024,-
4767,0.000003,0.000027,-
4768,0.000006,0.000022,-
4769,0.000001,0.000023,-
4770,0.000002,0.000022,-
4771,0.000002,0.000021,-
4772,0.000003,0.000023,-
4773,0.000002,0.000024,-
4774,0.000002,0.000022,-
4775,0.000004,0.000021,-
4776,0.000002,0.000022,-
4777,0.000005,0.000025,-
4778,0.000002,0.000022,-
4779,0.000002,0.000023,-
4780,0.000002,0.000021,-
4781,0.000002,0.000022,-
4782,0.000001,0.000022,-
4783,0.000001,0.000022,-
4784,0.000003,0.000021,-
4785,0.000002,0.000021,-
4786,0.000001,0.000022,-
4787,0.000003,0.000022,-
4788,0.000002,0.000021,-
4789,0.000002,0.000022,-
4790,0.000002,0.000023,-
4791,0.000001,0.000022,-
4792,0.000001,0.000023,-
4793,0.000005,0.000021,-
4794,0.000002,0.000021,-
4795,0.000002,0.000022,-
4796,0.000002,0.000021,-
4797,0.000001,0.000022,-
4798,0.000002,0.000023,-
4799,0.000002,0.000022,-
4800,0.000003,0.000022,-
4801,0.000001,0.000023,-
4802,0.000002,0.000021,-
4803,0.000002,0.000022,-
4804,0.000003,0.000022,-
4805,0.000002,0.000022,-
4806,0.000002,0.000022,-
4807,0.000002,0.000022,-
4808,0.000002,0.000022,-
4809,0.000002,0.000022,-
4810,0.000002,0.000029,-
4811,0.000003,0.000021,-
4812,0.000004,0.000022,-
4813,0.000001,0.000022,-
4814,0.000001,0.000022,-
4815,0.000002,0.000025,-
4816,0.000003,0.000025,-
4817,0.000005,0.000024,-
4818,0.000002,0.000023,-
4819,0.000001,0.000024,-
4820,0.000002,0.000023,-
4821,0.000002,0.000022,-
4822,0.000002,0.000023,-
4823,0.000003,0.000022,-
4824,0.000001,0.000023,-
4825,0.000003,0.000021,-
4826,0.000002,0.000026,-
4827,0.000002,0.000021,-
4828,0.000002,0.000021,-
4829,0.000001,0.000021,-
4830,0.000002,0.000023,-
4831,0.000002,0.000023,-
4832,0.000005,0.000022,-
4833,0.000001,0.000023,-
4834,0.000003,0.000023,-
4835,0.000004,0.000025,-
4836,0.000005,0.000022,-
4837,0.000003,0.000021,-
4838,0.000002,0.000021,-
4839,0.000003,0.000022,-
4840,0.000002,0.000022,-
4841,0.000002,0.000026,-
4842,0.000002,0.000023,-
4843,0.000003,0.000024,-
4844,0.000004,0.000025,-
4845,0.000005,0.000023,-
4846,0.000002,0.000026,-
4847,0.000002,0.000023,-
4848,0.000001,0.000021,-
4849,0.000003,0.000023,-
4850,0.000002,0.000022,-
4851,0.000003,0.000023,-
4852,0.000002,0.000026,-
4853,0.000002,0.000022,-
4854,0.000002,0.000021,-
4855,0.000006,0.000023,-
4856,0.000003,0.000022,-
4857,0.000002,0.000026,-
4858,0.000002,0.000023,-
4859,0.000002,0.000022,-
4860,0.000003,0.000023,-
4861,0.000003,0.000024,-
4862,0.000002,0.000021,-
4863,0.000002,0.000026,-
4864,0.000003,0.000022,-
4865,0.000002,0.000023,-
4866,0.000002,0.000023,-
4867,0.000002,0.000030,-
4868,0.000002,0.000026,-
4869,0.000002,0.000026,-
4870,0.000002,0.000023,-
4871,0.000002,0.000024,-
4872,0.000001,0.000023,-
4873,0.000002,0.000023,-
4874,0.000002,0.000023,-
4875,0.000003,0.000022,-
4876,0.000001,0.000023,-
4877,0.000005,0.000022,-
4878,0.000002,0.000025,-
4879,0.000003,0.000021,-
4880,0.000005,0.000023,-
4881,0.000006,0.000021,-
4882,0.000003,0.000025,-
4883,0.000002,0.000023,-
4884,0.000001,0.000023,-
4885,0.000002,0.000023,-
4886,0.000003,0.000022,-
4887,0.000003,0.000022,-
4888,0.000002,0.000022,-
4889,0.000003,0.000022,-
4890,0.000003,0.000026,-
4891,0.000001,0.000022,-
4892,0.000002,0.000024,-
4893,0.000003,0.000025,-
4894,0.000003,0.000026,-
4895,0.000002,0.000022,-
4896,0.000005,0.000023,-
4897,0.000002,0.000022,-
4898,0.000003,0.000022,-
4899,0.000002,0.000024,-
4900,0.000002,0.000023,-
4901,0.000003,0.000024,-
4902,0.000001,0.000023,-
4903,0.000002,0.000022,-
4904,0.000005,0.000023,-
4905,0.000002,0.000022,-
4906,0.000001,0.000022,-
4907,0.000003,0.000022,-
4908,0.000002,0.000026,-
4909,0.000002,0.000024,-
4910,0.000002,0.000022,-
4911,0.000002,0.000023,-
4912,0.000001,0.000022,-
4913,0.000002,0.000025,-
4914,0.000001,0.000023,-
4915,0.000002,0.000022,-
4916,0.000002,0.000022,-
4917,0.000002,0.000023,-
4918,0.000002,0.000022,-
4919,0.000001,0.000022,-
4920,0.000003,0.000023,-
4921,0.000003,0.000022,-
4922,0.000002,0.000022,-
4923,0.000001,0.000022,-
4924,0.000003,0.000022,-
4925,0.000002,0.000021,-
4926,0.000002,0.000022,-
4927,0.000005,0.000021,-
4928,0.000002,0.000022,-
4929,0.000005,0.000026,-
4930,0.000003,0.000022,-
4931,0.000002,0.000026,-
4932,0.000002,0.000032,-
4933,0.000005,0.000022,-
4934,0.000001,0.000023,-
4935,0.000001,0.000022,-
4936,0.000003,0.000022,-
4937,0.000002,0.000022,-
4938,0.000002,0.000026,-
4939,0.000003,0.000022,-
4940,0.000005,0.000022,-
4941,0.000001,0.000022,-
4942,0.000005,0.000022,-
4943,0.000002,0.000022,-
4944,0.000001,0.000027,-
4945,0.000003,0.000023,-
4946,0.000002,0.000023,-
4947,0.000002,0.000023,-
4948,0.000002,0.000022,-
4949,0.000002,0.000023,-
4950,0.000002,0.000024,-
4951,0.000002,0.000022,-
4952,0.000002,0.000021,-
4953,0.000002,0.000022,-
4954,0.000005,0.000021,-
4955,0.000002,0.000022,-
4956,0.000002,0.000022,-
4957,0.000002,0.000022,-
4958,0.000005,0.000023,-
4959,0.000004,0.000023,-
4960,0.000002,0.000023,-
4961,0.000001,0.000023,-
4962,0.000001,0.000023,-
4963,0.000001,0.000022,-
4964,0.000002,0.000023,-
4965,0.000002,0.000021,-
4966,0.000002,0.000023,-
4967,0.000003,0.000022,-
4968,0.000002,0.000023,-
4969,0.000002,0.000051,-
4970,0.000003,0.000022,-
4971,0.000002,0.000024,-
4972,0.000002,0.000023,-
4973,0.000001,0.000022,-
4974,0.000002,0.000022,-
4975,0.000002,0.000022,-
4976,0.000002,0.000022,-
4977,0.000003,0.000022,-
4978,0.000002,0.000022,-
4979,0.000003,0.000022,-
4980,0.000002,0.000022,-
4981,0.000002,0.000022,-
4982,0.000003,0.000022,-
4983,0.000001,0.000024,-
4984,0.000002,0.000022,-
4985,0.000005,0.000023,-
4986,0.000001,0.000023,-
4987,0.000002,0.000022,-
4988,0.000002,0.000022,-
4989,0.000003,0.000026,-
4990,0.000003,0.000021,-
4991,0.000002,0.000022,-
4992,0.000002,0.000023,-
4993,0.000002,0.000023,-
4994,0.000001,0.000046,-
4995,0.000002,0.000022,-
4996,0.000002,0.000023,-
4997,0.000005,0.000023,-
4998,0.000002,0.000023,-
4999,0.000001,0.000022,-
5000,0.000003,0.000023,-
